date,Corruption,Don't Know/Can't Say,Electricity Road Water,Epidemics such as Corona etc.,Familiy Income Poverty,Other Issues,Rising Prices,Terror Attacks,Unemployment
2019-01-01,9.62,8.29,5.52,0.0,8.71,26.17,9.35,3.89,28.45
2019-01-02,9.95,8.36,5.21,0.0,8.73,26.97,8.92,3.36,28.5
2019-01-03,9.86,8.27,5.07,0.0,9.04,27.21,8.65,3.21,28.69
2019-01-04,9.88,8.17,4.88,0.0,9.29,27.11,8.49,2.99,29.19
2019-01-05,10.04,8.01,5.02,0.0,9.4,27.84,8.62,2.73,28.34
2019-01-06,10.11,8.3,4.72,0.0,9.17,27.9,8.33,2.44,29.03
2019-01-07,10.03,8.4,4.53,0.0,9.09,28.18,8.18,2.69,28.9
2019-01-08,10.08,8.05,5.08,0.0,9.4,28.38,7.55,2.51,28.95
2019-01-09,10.4,7.75,5.19,0.0,9.41,28.42,7.72,2.46,28.65
2019-01-10,10.07,7.82,5.35,0.0,9.3,29.13,7.96,2.32,28.05
2019-01-11,10.27,7.43,5.47,0.0,9.4,30.37,7.4,2.15,27.51
2019-01-12,10.23,7.17,5.68,0.0,9.58,30.57,7.13,2.14,27.5
2019-01-13,10.2,7.15,5.75,0.0,9.65,30.54,7.2,2.13,27.38
2019-01-14,10.14,7.2,5.74,0.0,9.73,30.48,7.17,2.12,27.42
2019-01-15,10.3,7.29,5.96,0.0,9.86,30.31,7.21,2.06,27.01
2019-01-16,10.34,7.39,5.72,0.0,9.67,29.82,6.94,2.48,27.64
2019-01-17,10.08,6.99,5.89,0.0,9.47,30.68,6.88,2.65,27.36
2019-01-18,9.67,7.06,6.0,0.0,9.74,29.45,6.95,2.78,28.35
2019-01-19,9.52,7.35,5.72,0.0,9.81,28.78,7.17,2.9,28.75
2019-01-20,9.71,7.23,5.84,0.0,9.01,29.09,7.07,2.98,29.07
2019-01-21,9.71,7.21,5.85,0.0,9.02,29.14,7.02,2.98,29.07
2019-01-22,9.78,7.24,5.56,0.0,9.69,29.35,6.87,2.88,28.63
2019-01-23,9.85,7.55,5.67,0.0,9.5,28.46,6.22,3.41,29.34
2019-01-24,10.11,8.23,5.2,0.0,9.59,28.27,6.56,3.41,28.63
2019-01-25,10.47,8.04,5.18,0.0,9.42,28.53,6.69,3.7,27.97
2019-01-26,10.83,8.09,5.18,0.0,9.62,28.43,6.5,3.91,27.44
2019-01-27,10.85,8.16,5.19,0.0,9.69,28.49,6.51,3.87,27.24
2019-01-28,10.9,8.47,5.5,0.0,9.39,28.89,6.22,3.51,27.12
2019-01-29,10.43,8.8,5.33,0.0,9.65,28.82,6.22,3.46,27.29
2019-01-30,10.4,8.96,5.53,0.0,9.62,28.88,6.37,3.38,26.86
2019-01-31,10.19,9.16,5.51,0.0,9.44,29.72,6.66,3.28,26.04
2019-02-01,10.44,8.95,6.01,0.0,9.89,28.85,6.39,3.0,26.47
2019-02-02,9.89,9.39,5.98,0.0,10.31,28.53,5.88,2.57,27.45
2019-02-03,10.12,9.38,6.15,0.0,10.16,28.05,5.91,2.62,27.61
2019-02-04,10.16,9.27,6.06,0.0,9.98,28.67,5.85,2.59,27.42
2019-02-05,9.91,9.8,5.37,0.0,10.31,28.18,5.95,2.79,27.69
2019-02-06,10.58,9.98,5.33,0.0,9.49,28.39,6.12,2.37,27.74
2019-02-07,10.41,10.17,5.11,0.0,9.12,27.49,6.27,2.53,28.9
2019-02-08,10.4,10.09,5.22,0.0,9.21,27.61,6.17,2.42,28.88
2019-02-09,10.34,10.31,5.28,0.0,9.15,27.76,6.01,2.46,28.69
2019-02-10,10.39,10.41,5.23,0.0,9.08,27.69,5.95,2.46,28.79
2019-02-11,10.29,10.29,5.25,0.0,9.1,27.88,5.97,2.46,28.76
2019-02-12,10.03,10.22,5.5,0.0,9.05,27.71,6.07,2.56,28.86
2019-02-13,9.53,9.35,6.36,0.0,9.43,25.5,6.96,2.55,30.32
2019-02-14,8.57,9.05,5.64,0.0,8.68,26.14,6.46,2.79,32.67
2019-02-15,8.45,8.78,5.45,0.0,8.49,25.43,5.94,6.1,31.36
2019-02-16,8.74,8.38,5.16,0.0,8.62,25.09,5.78,9.43,28.8
2019-02-17,8.74,8.39,5.16,0.0,8.6,25.06,5.86,9.47,28.72
2019-02-18,8.82,8.26,5.14,0.0,8.54,25.13,5.8,9.72,28.59
2019-02-19,8.85,8.39,5.06,0.0,8.59,24.99,5.85,9.79,28.48
2019-02-20,8.75,8.32,5.37,0.0,7.9,23.94,5.49,13.26,26.97
2019-02-21,8.48,7.95,5.09,0.0,7.48,22.66,4.68,19.1,24.56
2019-02-22,8.14,7.14,5.32,0.0,7.13,22.41,4.41,22.89,22.56
2019-02-23,7.99,6.9,4.96,0.0,6.9,21.55,4.15,25.65,21.9
2019-02-24,7.77,6.87,5.07,0.0,6.38,20.66,3.95,27.33,21.97
2019-02-25,7.8,6.75,4.86,0.0,6.12,20.95,4.12,27.54,21.86
2019-02-26,8.64,7.03,4.69,0.0,6.09,21.12,4.23,26.49,21.71
2019-02-27,8.45,7.32,4.3,0.0,6.21,21.11,4.43,26.29,21.89
2019-02-28,8.7,7.14,3.79,0.0,6.36,20.75,4.24,26.85,22.17
2019-03-01,8.59,7.44,4.04,0.0,6.23,20.63,4.27,26.74,22.06
2019-03-02,8.96,7.52,4.22,0.0,6.22,20.74,4.21,26.22,21.91
2019-03-03,8.98,7.85,3.89,0.0,6.42,21.15,4.42,25.65,21.64
2019-03-04,8.93,7.98,3.87,0.0,6.45,21.1,4.43,25.66,21.58
2019-03-05,8.69,8.28,3.92,0.0,6.66,20.99,4.26,25.81,21.39
2019-03-06,8.29,8.49,3.86,0.0,6.81,20.56,4.33,25.76,21.9
2019-03-07,8.5,8.18,3.94,0.0,6.99,20.69,3.84,26.12,21.74
2019-03-08,8.56,7.12,4.17,0.0,6.47,20.5,3.66,27.2,22.32
2019-03-09,9.31,7.23,3.85,0.0,7.85,18.96,3.75,27.79,21.26
2019-03-10,8.99,6.79,3.9,0.0,7.83,19.7,3.34,28.85,20.6
2019-03-11,8.39,7.42,3.75,0.0,7.99,20.51,3.66,27.86,20.42
2019-03-12,8.67,7.8,3.85,0.0,7.77,20.52,3.76,25.9,21.73
2019-03-13,8.45,7.83,4.06,0.0,7.82,20.38,3.92,25.44,22.1
2019-03-14,8.36,7.79,4.18,0.0,7.52,21.34,4.03,24.86,21.92
2019-03-15,8.49,8.46,4.22,0.0,7.62,21.37,4.13,23.24,22.47
2019-03-16,8.63,8.38,4.34,0.0,7.93,22.41,4.35,21.07,22.89
2019-03-17,8.5,8.54,4.63,0.0,7.56,23.35,4.16,20.2,23.06
2019-03-18,8.55,8.38,4.92,0.0,7.76,22.33,4.13,19.72,24.21
2019-03-19,9.01,8.8,5.14,0.0,7.51,22.1,4.0,18.64,24.8
2019-03-20,9.08,8.48,4.98,0.0,7.58,22.58,4.09,17.7,25.51
2019-03-21,8.98,8.73,4.86,0.0,7.78,22.65,4.04,17.03,25.93
2019-03-22,9.25,8.74,4.9,0.0,7.81,22.05,4.04,16.53,26.68
2019-03-23,9.32,8.82,4.85,0.0,7.62,22.3,4.16,16.13,26.8
2019-03-24,9.49,8.82,5.04,0.0,7.54,22.17,4.07,15.6,27.27
2019-03-25,9.46,8.9,4.73,0.0,7.48,22.3,4.1,15.08,27.95
2019-03-26,9.55,8.89,4.46,0.0,7.36,22.78,3.94,15.01,28.01
2019-03-27,9.32,8.68,4.3,0.0,7.65,23.15,3.95,15.14,27.81
2019-03-28,9.5,8.81,4.5,0.0,7.68,22.86,4.1,14.98,27.57
2019-03-29,9.41,8.57,4.57,0.0,7.54,23.39,4.18,15.05,27.29
2019-03-30,9.29,8.59,4.45,0.0,7.27,23.54,4.05,14.96,27.85
2019-03-31,9.48,9.07,4.43,0.0,7.43,23.31,4.09,14.72,27.47
2019-04-01,9.29,8.8,4.22,0.0,7.57,23.5,4.21,14.49,27.92
2019-04-02,9.62,8.69,4.39,0.0,7.94,23.37,4.26,14.41,27.32
2019-04-03,9.34,9.72,4.65,0.0,7.72,23.37,4.43,13.44,27.33
2019-04-04,9.35,9.13,4.74,0.0,7.64,23.44,4.24,13.26,28.2
2019-04-05,9.29,9.07,4.68,0.0,7.69,23.3,4.16,12.94,28.87
2019-04-06,9.54,9.0,4.71,0.0,7.8,23.19,4.61,12.55,28.6
2019-04-07,9.66,8.97,4.74,0.0,8.0,23.2,4.63,12.51,28.29
2019-04-08,9.62,8.63,4.97,0.0,8.15,23.52,4.68,12.49,27.94
2019-04-09,9.66,8.87,4.92,0.0,8.2,23.34,4.6,12.18,28.23
2019-04-10,9.55,8.91,4.97,0.0,8.32,23.69,4.54,11.61,28.41
2019-04-11,9.72,8.67,4.75,0.0,8.61,23.21,4.46,11.51,29.07
2019-04-12,9.76,8.66,4.82,0.0,8.72,23.05,4.95,11.28,28.76
2019-04-13,9.68,8.64,4.83,0.0,8.6,23.21,5.02,11.63,28.39
2019-04-14,10.02,8.66,4.84,0.0,8.73,22.92,4.65,12.05,28.13
2019-04-15,9.82,8.95,5.05,0.0,8.34,23.45,4.69,11.72,27.98
2019-04-16,9.81,8.76,5.04,0.0,8.24,23.58,4.47,11.78,28.32
2019-04-17,9.95,8.69,5.22,0.0,8.11,23.52,4.56,11.97,27.98
2019-04-18,9.94,8.48,5.6,0.0,7.83,23.58,4.53,11.81,28.23
2019-04-19,10.15,8.2,5.62,0.0,7.6,23.92,4.97,11.75,27.79
2019-04-20,10.1,8.45,5.82,0.0,7.6,23.58,4.58,11.62,28.25
2019-04-21,10.07,8.5,5.79,0.0,7.57,23.55,4.63,11.68,28.21
2019-04-22,10.09,8.36,5.8,0.0,7.62,23.63,4.6,11.6,28.3
2019-04-23,10.04,8.46,5.77,0.0,7.59,23.68,4.6,11.63,28.23
2019-04-24,10.07,8.29,5.74,0.0,7.65,23.78,4.56,11.55,28.36
2019-04-25,9.87,8.33,5.79,0.0,8.0,23.4,4.51,11.52,28.58
2019-04-26,10.07,8.16,5.64,0.0,8.05,23.06,4.86,11.74,28.42
2019-04-27,9.88,8.3,5.6,0.0,8.23,22.84,4.58,11.97,28.6
2019-04-28,9.8,8.29,5.58,0.0,8.2,22.93,4.42,12.06,28.72
2019-04-29,9.78,8.66,5.8,0.0,8.21,22.67,4.44,11.74,28.7
2019-04-30,9.86,8.54,5.72,0.0,8.08,22.55,4.57,11.63,29.05
2019-05-01,9.84,8.38,5.82,0.0,8.17,22.44,4.74,11.57,29.04
2019-05-02,9.68,8.59,6.09,0.0,8.22,22.26,4.88,11.5,28.78
2019-05-03,9.68,8.63,6.08,0.0,8.25,22.23,4.9,11.46,28.77
2019-05-04,9.71,8.66,6.06,0.0,8.1,22.0,4.72,11.63,29.12
2019-05-05,9.52,8.76,6.47,0.0,7.91,22.28,4.66,11.28,29.12
2019-05-06,9.17,8.95,6.91,0.0,8.08,22.41,4.94,10.9,28.64
2019-05-07,9.32,8.81,6.79,0.0,7.69,23.04,4.82,10.85,28.68
2019-05-08,9.14,8.81,6.89,0.0,8.03,22.65,4.83,10.46,29.19
2019-05-09,9.45,8.91,6.61,0.0,8.25,22.67,4.93,10.17,29.01
2019-05-10,9.53,8.79,6.26,0.0,8.61,22.6,4.93,10.3,28.98
2019-05-11,9.55,9.25,6.22,0.0,8.37,22.98,5.05,10.09,28.49
2019-05-12,9.67,9.16,6.23,0.0,8.52,23.14,5.22,9.76,28.3
2019-05-13,9.76,9.21,6.09,0.0,8.82,23.12,5.51,9.39,28.1
2019-05-14,9.7,9.5,5.87,0.0,8.95,23.06,5.17,9.7,28.05
2019-05-15,9.75,9.9,5.86,0.0,9.1,22.73,5.45,9.41,27.8
2019-05-16,9.92,9.98,5.88,0.0,9.16,23.12,5.36,9.16,27.42
2019-05-17,10.15,10.18,5.76,0.0,8.92,23.19,5.39,8.94,27.47
2019-05-18,9.93,10.34,5.96,0.0,8.96,23.45,5.48,8.4,27.48
2019-05-19,9.69,10.0,6.38,0.0,8.75,23.56,5.62,8.28,27.72
2019-05-20,9.19,9.82,6.94,0.0,8.68,23.7,5.42,8.12,28.13
2019-05-21,9.09,10.33,6.98,0.0,8.43,23.37,5.44,7.85,28.51
2019-05-22,8.95,9.97,7.1,0.0,8.5,23.66,5.65,7.31,28.86
2019-05-23,8.8,9.98,7.17,0.0,8.5,23.93,5.53,7.1,28.99
2019-05-24,9.16,9.57,7.08,0.0,8.19,24.32,6.01,6.61,29.06
2019-05-25,9.11,9.64,7.68,0.0,8.22,24.24,6.14,6.3,28.67
2019-05-26,9.11,9.64,7.68,0.0,8.22,24.24,6.14,6.3,28.67
2019-05-27,8.95,9.57,7.63,0.0,8.03,24.66,6.4,5.87,28.89
2019-05-28,8.71,9.23,7.88,0.0,8.27,25.31,6.59,6.12,27.89
2019-05-29,7.88,8.35,7.47,0.0,8.54,26.18,6.72,6.26,28.6
2019-05-30,7.61,8.08,7.49,0.0,8.28,26.68,6.86,6.12,28.88
2019-05-31,7.59,8.68,8.31,0.0,8.88,26.19,7.16,5.51,27.68
2019-06-01,7.59,8.68,8.31,0.0,8.88,26.19,7.16,5.51,27.68
2019-06-02,7.59,8.68,8.31,0.0,8.88,26.19,7.16,5.51,27.68
2019-06-03,7.58,8.9,8.36,0.0,8.77,25.91,7.12,5.86,27.5
2019-06-04,8.24,8.59,8.23,0.0,8.74,25.78,6.96,5.71,27.75
2019-06-05,8.24,8.59,8.23,0.0,8.74,25.78,6.96,5.71,27.75
2019-06-06,7.44,8.95,8.34,0.0,8.72,25.95,5.96,6.25,28.39
2019-06-07,7.5,9.13,8.55,0.0,9.26,25.16,5.87,6.37,28.16
2019-06-08,7.51,9.3,8.48,0.0,8.91,24.6,5.79,5.63,29.78
2019-06-09,7.51,9.3,8.48,0.0,8.91,24.6,5.79,5.63,29.78
2019-06-10,7.35,10.3,8.69,0.0,8.79,24.26,5.83,5.55,29.23
2019-06-11,7.61,10.15,9.23,0.0,9.39,23.5,5.64,5.47,29.01
2019-06-12,8.49,10.0,8.79,0.0,8.93,24.16,5.41,5.83,28.39
2019-06-13,8.79,9.54,9.41,0.0,8.86,23.52,5.39,5.77,28.72
2019-06-14,8.83,9.38,9.95,0.0,8.87,23.47,5.26,5.81,28.43
2019-06-15,9.16,9.04,10.08,0.0,9.2,22.67,5.15,6.03,28.67
2019-06-16,9.16,9.04,10.08,0.0,9.2,22.67,5.15,6.03,28.67
2019-06-17,8.88,8.81,10.39,0.0,9.41,22.56,5.26,5.92,28.77
2019-06-18,8.81,8.61,10.2,0.0,9.33,23.06,5.09,6.22,28.68
2019-06-19,8.51,9.18,10.27,0.0,9.71,22.97,4.98,6.23,28.15
2019-06-20,8.04,9.27,10.56,0.0,9.67,23.68,5.77,5.92,27.09
2019-06-21,7.78,9.17,10.58,0.0,9.7,24.45,5.17,6.23,26.92
2019-06-22,8.35,9.03,10.09,0.0,9.38,23.8,5.0,6.59,27.76
2019-06-23,8.35,9.03,10.09,0.0,9.38,23.8,5.0,6.59,27.76
2019-06-24,8.94,9.16,10.16,0.0,8.29,23.67,5.15,6.82,27.81
2019-06-25,8.87,9.32,9.95,0.0,8.46,23.89,5.35,6.85,27.31
2019-06-26,9.06,9.11,10.03,0.0,8.4,24.29,5.29,6.84,26.98
2019-06-27,9.41,10.01,10.24,0.0,8.09,24.59,5.58,5.74,26.34
2019-06-28,9.68,9.72,10.59,0.0,8.13,23.78,4.85,5.48,27.77
2019-06-29,9.1,10.08,11.01,0.0,7.99,23.37,4.23,4.83,29.39
2019-06-30,9.1,10.08,11.01,0.0,7.99,23.37,4.23,4.83,29.39
2019-07-01,8.92,9.36,10.77,0.0,8.03,24.32,3.97,4.76,29.87
2019-07-02,9.69,9.02,11.75,0.0,7.5,24.15,3.74,4.42,29.73
2019-07-03,9.32,8.7,11.21,0.0,8.12,24.66,3.82,4.87,29.3
2019-07-04,8.08,9.56,10.28,0.0,8.31,25.44,4.8,4.86,28.67
2019-07-05,7.94,9.8,10.17,0.0,7.98,25.78,4.94,4.9,28.49
2019-07-06,7.93,9.79,10.2,0.0,7.98,25.79,4.95,4.9,28.46
2019-07-07,7.93,9.79,10.2,0.0,7.98,25.79,4.95,4.9,28.46
2019-07-08,8.13,9.43,10.04,0.0,7.5,26.16,5.15,4.99,28.6
2019-07-09,8.1,8.97,10.02,0.0,7.6,26.16,5.73,4.6,28.82
2019-07-10,7.82,8.42,9.98,0.0,7.79,26.39,5.84,4.59,29.17
2019-07-11,8.15,9.37,9.62,0.0,7.82,25.64,5.76,4.51,29.13
2019-07-12,8.15,9.64,9.75,0.0,8.03,25.0,5.6,4.13,29.7
2019-07-13,8.13,9.64,9.75,0.0,8.03,25.05,5.62,4.14,29.64
2019-07-14,8.13,9.64,9.75,0.0,8.03,25.05,5.62,4.14,29.64
2019-07-15,8.76,9.68,9.65,0.0,8.26,25.57,6.3,4.12,27.66
2019-07-16,9.31,9.82,9.22,0.0,8.24,25.35,6.4,4.38,27.28
2019-07-17,9.31,9.82,9.22,0.0,8.24,25.35,6.4,4.38,27.28
2019-07-18,9.32,10.21,9.53,0.0,8.04,24.7,6.63,4.53,27.04
2019-07-19,8.94,9.25,10.1,0.0,8.1,26.47,6.32,4.74,26.08
2019-07-20,8.89,9.46,9.13,0.0,8.47,27.07,5.88,4.47,26.63
2019-07-21,8.89,9.46,9.13,0.0,8.47,27.07,5.88,4.47,26.63
2019-07-22,8.65,9.41,9.14,0.0,8.17,28.4,5.96,4.02,26.25
2019-07-23,8.42,9.55,9.16,0.0,8.42,28.49,6.08,3.98,25.9
2019-07-24,8.33,9.36,9.02,0.0,9.08,28.73,6.09,3.56,25.83
2019-07-25,7.36,9.12,9.64,0.0,8.9,28.3,6.42,3.73,26.53
2019-07-26,7.36,9.09,10.1,0.0,8.57,28.31,6.26,3.95,26.36
2019-07-27,7.46,9.22,9.65,0.0,8.18,29.63,5.08,4.46,26.32
2019-07-28,7.46,9.22,9.65,0.0,8.18,29.63,5.08,4.46,26.32
2019-07-29,7.26,8.73,9.49,0.0,8.33,30.61,4.95,4.66,25.97
2019-07-30,7.37,8.95,8.89,0.0,8.24,30.16,4.81,4.54,27.04
2019-07-31,7.07,9.08,8.7,0.0,8.42,29.87,4.94,4.68,27.24
2019-08-01,7.32,9.55,9.4,0.0,8.0,28.99,4.95,4.47,27.32
2019-08-02,7.12,10.48,8.65,0.0,8.45,30.0,4.78,3.95,26.57
2019-08-03,7.12,10.48,8.65,0.0,8.45,30.0,4.78,3.95,26.57
2019-08-04,7.12,10.48,8.65,0.0,8.45,30.0,4.78,3.95,26.57
2019-08-05,7.05,10.58,8.14,0.0,8.45,28.75,5.24,4.57,27.22
2019-08-06,7.05,10.88,8.04,0.0,8.42,28.45,5.53,4.55,27.08
2019-08-07,7.14,11.48,7.82,0.0,7.91,28.43,5.44,4.83,26.95
2019-08-08,7.27,11.89,7.92,0.0,7.82,27.77,5.29,4.93,27.11
2019-08-09,7.7,11.67,8.05,0.0,7.4,27.03,5.85,4.69,27.61
2019-08-10,7.76,11.7,7.54,0.0,7.01,27.76,5.69,4.68,27.86
2019-08-11,7.76,11.7,7.54,0.0,7.01,27.76,5.69,4.68,27.86
2019-08-12,7.76,11.7,7.54,0.0,7.01,27.76,5.69,4.68,27.86
2019-08-13,7.56,11.61,7.32,0.0,7.09,28.17,5.65,4.58,28.02
2019-08-14,7.56,11.62,7.32,0.0,7.09,28.2,5.64,4.55,28.02
2019-08-15,7.56,11.62,7.32,0.0,7.09,28.2,5.64,4.55,28.02
2019-08-16,7.74,11.3,7.49,0.0,7.18,28.78,5.21,4.29,28.01
2019-08-17,8.03,11.5,6.97,0.0,7.18,30.23,5.22,4.26,26.61
2019-08-18,8.03,11.5,6.97,0.0,7.18,30.23,5.22,4.26,26.61
2019-08-19,7.82,11.77,6.97,0.0,7.28,29.59,5.02,4.54,27.01
2019-08-20,8.05,11.45,7.07,0.0,7.37,30.18,5.59,4.63,25.66
2019-08-21,7.47,11.02,7.11,0.0,7.58,30.16,5.21,5.03,26.42
2019-08-22,7.48,11.13,6.92,0.0,7.63,30.2,5.23,5.03,26.38
2019-08-23,7.56,11.03,6.82,0.0,7.81,30.16,5.17,5.07,26.38
2019-08-24,7.56,11.03,6.82,0.0,7.81,30.16,5.17,5.07,26.38
2019-08-25,7.56,11.03,6.82,0.0,7.81,30.16,5.17,5.07,26.38
2019-08-26,7.5,10.93,6.83,0.0,7.93,30.2,5.14,5.07,26.4
2019-08-27,7.47,10.83,6.82,0.0,8.09,30.11,5.13,5.07,26.48
2019-08-28,7.35,10.97,6.38,0.0,8.01,30.32,5.16,5.1,26.71
2019-08-29,6.46,10.41,6.49,0.0,8.03,31.07,5.84,4.9,26.8
2019-08-30,6.71,10.21,6.83,0.0,8.03,31.61,5.15,4.92,26.54
2019-08-31,6.7,10.22,6.64,0.0,8.19,31.82,5.03,4.91,26.49
2019-09-01,6.7,10.22,6.64,0.0,8.19,31.82,5.03,4.91,26.49
2019-09-02,6.7,10.22,6.64,0.0,8.19,31.82,5.03,4.91,26.49
2019-09-03,6.62,10.2,6.58,0.0,8.18,31.92,5.08,4.88,26.54
2019-09-04,6.56,10.19,6.64,0.0,8.29,31.86,5.06,4.91,26.49
2019-09-05,6.51,10.11,6.78,0.0,8.15,31.84,5.14,4.96,26.51
2019-09-06,6.56,10.17,6.57,0.0,8.16,31.81,5.16,4.98,26.59
2019-09-07,6.55,10.12,6.7,0.0,8.09,31.86,5.06,4.99,26.63
2019-09-08,6.55,10.12,6.7,0.0,8.09,31.86,5.06,4.99,26.63
2019-09-09,6.48,10.15,6.97,0.0,8.14,31.79,4.97,4.97,26.53
2019-09-10,6.48,10.11,6.94,0.0,8.15,31.81,4.97,4.98,26.56
2019-09-11,6.54,10.17,6.97,0.0,8.08,31.8,4.93,4.98,26.53
2019-09-12,6.56,10.11,6.82,0.0,8.33,31.88,4.87,4.93,26.5
2019-09-13,6.7,10.09,6.95,0.0,8.36,31.96,4.8,4.93,26.21
2019-09-14,6.68,10.15,6.89,0.0,8.46,31.8,4.78,4.9,26.34
2019-09-15,6.68,10.15,6.89,0.0,8.46,31.8,4.78,4.9,26.34
2019-09-16,6.73,10.1,6.91,0.0,8.35,32.0,4.72,4.84,26.35
2019-09-17,6.64,10.07,6.79,0.0,8.46,32.0,4.76,4.85,26.43
2019-09-18,6.57,9.98,6.76,0.0,8.46,32.15,4.82,4.81,26.45
2019-09-19,6.61,9.53,6.81,0.0,8.37,31.59,4.77,4.44,27.88
2019-09-20,6.55,9.9,6.25,0.0,7.92,32.18,5.07,4.43,27.7
2019-09-21,6.57,9.11,5.98,0.0,7.96,32.64,5.22,4.52,28.0
2019-09-22,6.57,9.11,5.98,0.0,7.96,32.64,5.22,4.52,28.0
2019-09-23,6.46,9.09,5.71,0.0,8.1,32.76,5.36,4.55,27.97
2019-09-24,6.47,9.13,5.77,0.0,8.1,32.78,5.37,4.62,27.76
2019-09-25,6.66,9.2,5.73,0.0,7.87,32.84,5.32,4.65,27.73
2019-09-26,6.67,9.11,5.69,0.0,8.06,32.68,5.27,4.75,27.77
2019-09-27,7.5,9.51,5.31,0.0,7.9,31.76,5.96,4.88,27.18
2019-09-28,7.5,9.51,5.31,0.0,7.9,31.76,5.96,4.88,27.18
2019-09-29,7.5,9.51,5.31,0.0,7.9,31.76,5.96,4.88,27.18
2019-09-30,7.66,9.5,5.31,0.0,7.15,31.7,5.95,4.37,28.36
2019-10-01,7.52,9.34,5.32,0.0,7.21,31.93,5.95,4.3,28.43
2019-10-02,7.52,9.34,5.32,0.0,7.21,31.93,5.95,4.3,28.43
2019-10-03,7.43,9.53,5.4,0.0,7.18,31.9,5.94,4.2,28.42
2019-10-04,7.6,9.48,5.38,0.0,7.14,31.9,6.3,4.37,27.83
2019-10-05,7.33,8.46,5.63,0.0,7.45,31.02,6.83,4.17,29.11
2019-10-06,7.33,8.46,5.63,0.0,7.45,31.02,6.83,4.17,29.11
2019-10-07,7.04,8.16,5.57,0.0,7.53,30.9,6.76,4.3,29.74
2019-10-08,7.04,8.16,5.57,0.0,7.53,30.9,6.76,4.3,29.74
2019-10-09,7.1,7.97,5.47,0.0,7.57,31.0,6.82,4.27,29.8
2019-10-10,7.22,7.92,5.54,0.0,7.54,31.12,6.77,4.26,29.63
2019-10-11,7.47,7.7,5.58,0.0,7.21,30.94,6.36,4.37,30.37
2019-10-12,7.34,7.66,5.17,0.0,7.36,31.26,6.23,4.19,30.79
2019-10-13,7.34,7.66,5.17,0.0,7.36,31.26,6.23,4.19,30.79
2019-10-14,7.27,7.73,5.31,0.0,7.42,31.08,6.22,4.26,30.71
2019-10-15,7.43,7.66,5.34,0.0,7.44,30.97,6.12,4.26,30.78
2019-10-16,7.46,7.64,5.56,0.0,7.46,30.76,6.2,4.26,30.66
2019-10-17,7.4,7.77,5.38,0.0,7.62,30.86,6.23,4.21,30.53
2019-10-18,7.26,8.34,5.59,0.0,7.52,31.05,6.29,4.14,29.81
2019-10-19,6.66,8.77,5.3,0.0,7.77,30.98,5.61,4.25,30.66
2019-10-20,6.66,8.77,5.3,0.0,7.77,30.98,5.61,4.25,30.66
2019-10-21,6.61,8.71,5.33,0.0,7.85,30.97,5.53,4.34,30.66
2019-10-22,6.54,8.75,5.42,0.0,7.96,31.41,5.55,4.2,30.17
2019-10-23,6.55,8.8,5.32,0.0,8.12,31.54,5.6,4.19,29.88
2019-10-24,6.52,8.79,5.32,0.0,8.1,31.57,5.62,4.19,29.89
2019-10-25,6.5,8.72,5.24,0.0,8.23,31.57,5.63,4.19,29.92
2019-10-26,6.5,8.72,5.24,0.0,8.23,31.57,5.63,4.19,29.92
2019-10-27,6.5,8.72,5.24,0.0,8.23,31.57,5.63,4.19,29.92
2019-10-28,6.5,8.72,5.24,0.0,8.23,31.57,5.63,4.19,29.92
2019-10-29,6.5,8.72,5.24,0.0,8.23,31.57,5.63,4.19,29.92
2019-10-30,6.55,8.68,5.13,0.0,8.18,31.62,5.58,4.21,30.05
2019-10-31,6.87,8.49,5.1,0.0,8.35,31.92,5.67,4.2,29.4
2019-11-01,6.73,9.33,4.79,0.0,8.19,31.17,5.82,4.47,29.5
2019-11-02,6.8,9.36,4.77,0.0,8.18,31.15,5.76,4.4,29.58
2019-11-03,6.96,9.74,4.68,0.0,7.84,31.32,5.97,4.43,29.06
2019-11-04,7.05,9.33,4.48,0.0,7.72,32.23,6.61,4.31,28.27
2019-11-05,6.88,9.12,4.68,0.0,7.67,32.18,7.11,4.14,28.22
2019-11-06,6.99,9.2,4.73,0.0,7.58,31.93,7.13,4.0,28.44
2019-11-07,7.17,9.28,4.51,0.0,7.98,31.84,7.21,4.08,27.93
2019-11-08,7.17,9.23,4.56,0.0,8.04,31.48,7.33,3.94,28.25
2019-11-09,7.31,8.98,4.54,0.0,7.8,31.65,7.51,3.87,28.34
2019-11-10,7.38,9.47,4.41,0.0,7.77,31.66,7.32,3.88,28.11
2019-11-11,7.57,9.13,4.21,0.0,7.66,32.22,7.63,3.83,27.75
2019-11-12,7.47,8.82,4.21,0.0,7.77,32.5,7.65,3.81,27.77
2019-11-13,7.34,8.58,4.2,0.0,7.92,32.01,8.07,3.81,28.07
2019-11-14,7.32,8.57,4.29,0.0,7.87,31.69,8.28,3.78,28.2
2019-11-15,7.44,8.27,4.55,0.0,7.84,32.13,8.04,3.6,28.13
2019-11-16,7.62,8.63,4.64,0.0,7.72,31.37,8.4,3.56,28.06
2019-11-17,7.78,8.44,4.63,0.0,7.6,31.41,8.31,3.48,28.35
2019-11-18,7.99,8.62,4.56,0.0,7.48,31.48,8.21,3.3,28.36
2019-11-19,7.75,8.59,4.46,0.0,7.51,31.51,8.66,3.28,28.24
